zone_name,cycle_number,start_datetime,end_datetime,start_frame,end_frame,elapsed_seconds,adjusted_time_seconds,is_outlier,created_at
A2_Assemble,431,"2025-10-13 09:43:02.000","2025-10-13 09:43:07.503",43000,43165,5.503,5.503,0,"2025-10-13 09:43:02"
A2_Assemble,432,"2025-10-13 09:43:08.000","2025-10-13 09:43:13.523",43100,43266,5.523,5.523,0,"2025-10-13 09:43:08"
A2_Assemble,433,"2025-10-13 09:43:14.000","2025-10-13 09:43:19.473",43200,43364,5.473,5.473,0,"2025-10-13 09:43:14"
A2_Assemble,434,"2025-10-13 09:43:20.000","2025-10-13 09:43:25.597",43300,43468,5.598,5.598,0,"2025-10-13 09:43:20"
A2_Assemble,435,"2025-10-13 09:43:26.000","2025-10-13 09:43:31.693",43400,43571,5.693,5.693,0,"2025-10-13 09:43:26"
A2_Assemble,436,"2025-10-13 09:43:32.000","2025-10-13 09:43:37.630",43500,43669,5.631,5.631,0,"2025-10-13 09:43:32"
A2_Assemble,437,"2025-10-13 09:43:38.000","2025-10-13 09:43:43.363",43600,43761,5.364,5.364,0,"2025-10-13 09:43:38"
A2_Assemble,438,"2025-10-13 09:43:44.000","2025-10-13 09:43:49.404",43700,43862,5.405,5.405,0,"2025-10-13 09:43:44"
A2_Assemble,439,"2025-10-13 09:43:50.000","2025-10-13 09:43:55.615",43800,43968,5.615,5.615,0,"2025-10-13 09:43:50"
A2_Assemble,440,"2025-10-13 09:43:56.000","2025-10-13 09:44:01.388",43900,44062,5.389,5.389,0,"2025-10-13 09:43:56"
A2_Assemble,441,"2025-10-13 09:44:02.000","2025-10-13 09:44:07.488",44000,44165,5.489,5.489,0,"2025-10-13 09:44:02"
A2_Assemble,442,"2025-10-13 09:44:08.000","2025-10-13 09:44:13.373",44100,44261,5.373,5.373,0,"2025-10-13 09:44:08"
A2_Assemble,443,"2025-10-13 09:44:14.000","2025-10-13 09:44:19.256",44200,44358,5.256,5.256,0,"2025-10-13 09:44:14"
A2_Assemble,444,"2025-10-13 09:44:20.000","2025-10-13 09:44:25.283",44300,44459,5.284,5.284,0,"2025-10-13 09:44:20"
A2_Assemble,445,"2025-10-13 09:44:26.000","2025-10-13 09:44:31.417",44400,44563,5.417,5.417,0,"2025-10-13 09:44:26"
A2_Assemble,446,"2025-10-13 09:44:32.000","2025-10-13 09:44:37.578",44500,44667,5.579,5.579,0,"2025-10-13 09:44:32"
A2_Assemble,447,"2025-10-13 09:44:38.000","2025-10-13 09:44:43.517",44600,44766,5.518,5.518,0,"2025-10-13 09:44:38"
A2_Assemble,448,"2025-10-13 09:44:44.000","2025-10-13 09:44:49.533",44700,44866,5.534,5.534,0,"2025-10-13 09:44:44"
A2_Assemble,449,"2025-10-13 09:44:50.000","2025-10-13 09:44:55.550",44800,44967,5.55,5.55,0,"2025-10-13 09:44:50"
A2_Assemble,450,"2025-10-13 09:44:56.000","2025-10-13 09:45:01.491",44900,45065,5.491,5.491,0,"2025-10-13 09:44:56"
A2_Assemble,451,"2025-10-13 09:45:02.000","2025-10-13 09:45:07.635",45000,45169,5.636,5.636,0,"2025-10-13 09:45:02"
A2_Assemble,452,"2025-10-13 09:45:08.000","2025-10-13 09:45:13.516",45100,45266,5.517,5.517,0,"2025-10-13 09:45:08"
A2_Assemble,453,"2025-10-13 09:45:14.000","2025-10-13 09:45:19.519",45200,45366,5.519,5.519,0,"2025-10-13 09:45:14"
A2_Assemble,454,"2025-10-13 09:45:20.000","2025-10-13 09:45:25.696",45300,45471,5.697,5.697,0,"2025-10-13 09:45:20"
A2_Assemble,455,"2025-10-13 09:45:26.000","2025-10-13 09:45:31.462",45400,45564,5.462,5.462,0,"2025-10-13 09:45:26"
A2_Assemble,456,"2025-10-13 09:45:32.000","2025-10-13 09:45:37.530",45500,45666,5.531,5.531,0,"2025-10-13 09:45:32"
A2_Assemble,457,"2025-10-13 09:45:38.000","2025-10-13 09:45:43.530",45600,45766,5.531,5.531,0,"2025-10-13 09:45:38"
A2_Assemble,458,"2025-10-13 09:45:44.000","2025-10-13 09:45:49.662",45700,45870,5.663,5.663,0,"2025-10-13 09:45:44"
A2_Assemble,459,"2025-10-13 09:45:50.000","2025-10-13 09:45:55.638",45800,45969,5.639,5.639,0,"2025-10-13 09:45:50"
A2_Assemble,460,"2025-10-13 09:45:56.000","2025-10-13 09:46:01.368",45900,46061,5.368,5.368,0,"2025-10-13 09:45:56"
A2_Assemble,461,"2025-10-13 09:46:02.000","2025-10-13 09:46:07.396",46000,46162,5.396,5.396,0,"2025-10-13 09:46:02"
A2_Assemble,462,"2025-10-13 09:46:08.000","2025-10-13 09:46:13.510",46100,46265,5.511,5.511,0,"2025-10-13 09:46:08"
A2_Assemble,463,"2025-10-13 09:46:14.000","2025-10-13 09:46:19.514",46200,46365,5.515,5.515,0,"2025-10-13 09:46:14"
A2_Assemble,464,"2025-10-13 09:46:20.000","2025-10-13 09:46:25.728",46300,46472,5.729,5.729,0,"2025-10-13 09:46:20"
A2_Assemble,465,"2025-10-13 09:46:26.000","2025-10-13 09:46:31.579",46400,46567,5.579,5.579,0,"2025-10-13 09:46:26"
A2_Assemble,466,"2025-10-13 09:46:32.000","2025-10-13 09:46:37.499",46500,46665,5.499,5.499,0,"2025-10-13 09:46:32"
A2_Assemble,467,"2025-10-13 09:46:38.000","2025-10-13 09:46:43.578",46600,46767,5.579,5.579,0,"2025-10-13 09:46:38"
A2_Assemble,468,"2025-10-13 09:46:44.000","2025-10-13 09:46:49.333",46700,46860,5.334,5.334,0,"2025-10-13 09:46:44"
A2_Assemble,469,"2025-10-13 09:46:50.000","2025-10-13 09:46:55.545",46800,46966,5.546,5.546,0,"2025-10-13 09:46:50"
A2_Assemble,470,"2025-10-13 09:46:56.000","2025-10-13 09:47:01.573",46900,47067,5.574,5.574,0,"2025-10-13 09:46:56"
A2_Assemble,471,"2025-10-13 09:47:02.000","2025-10-13 09:47:07.250",47000,47158,5.25,5.25,0,"2025-10-13 09:47:02"
A2_Assemble,472,"2025-10-13 09:47:08.000","2025-10-13 09:47:13.390",47100,47262,5.39,5.39,0,"2025-10-13 09:47:08"
A2_Assemble,473,"2025-10-13 09:47:14.000","2025-10-13 09:47:19.481",47200,47364,5.482,5.482,0,"2025-10-13 09:47:14"
A2_Assemble,474,"2025-10-13 09:47:20.000","2025-10-13 09:47:25.384",47300,47462,5.385,5.385,0,"2025-10-13 09:47:20"
A2_Assemble,475,"2025-10-13 09:47:26.000","2025-10-13 09:47:31.490",47400,47565,5.49,5.49,0,"2025-10-13 09:47:26"
A2_Assemble,476,"2025-10-13 09:47:32.000","2025-10-13 09:47:37.496",47500,47665,5.496,5.496,0,"2025-10-13 09:47:32"
A2_Assemble,477,"2025-10-13 09:47:38.000","2025-10-13 09:47:43.330",47600,47760,5.33,5.33,0,"2025-10-13 09:47:38"
A2_Assemble,478,"2025-10-13 09:47:44.000","2025-10-13 09:47:49.499",47700,47865,5.5,5.5,0,"2025-10-13 09:47:44"
A2_Assemble,479,"2025-10-13 09:47:50.000","2025-10-13 09:47:55.560",47800,47967,5.56,5.56,0,"2025-10-13 09:47:50"
A2_Assemble,480,"2025-10-13 09:47:56.000","2025-10-13 09:48:01.679",47900,48070,5.679,5.679,0,"2025-10-13 09:47:56"
A2_Assemble,481,"2025-10-13 09:48:02.000","2025-10-13 09:48:07.322",48000,48160,5.323,5.323,0,"2025-10-13 09:48:02"
A2_Assemble,482,"2025-10-13 09:48:08.000","2025-10-13 09:48:13.378",48100,48261,5.378,5.378,0,"2025-10-13 09:48:08"
A2_Assemble,483,"2025-10-13 09:48:14.000","2025-10-13 09:48:19.563",48200,48367,5.563,5.563,0,"2025-10-13 09:48:14"
A2_Assemble,484,"2025-10-13 09:48:20.000","2025-10-13 09:48:25.734",48300,48472,5.735,5.735,0,"2025-10-13 09:48:20"
A2_Assemble,485,"2025-10-13 09:48:26.000","2025-10-13 09:48:35.438",48400,48683,9.438,9.438,1,"2025-10-13 09:48:26"
A2_Assemble,486,"2025-10-13 09:48:32.000","2025-10-13 09:48:37.517",48500,48666,5.517,5.517,0,"2025-10-13 09:48:32"
A2_Assemble,487,"2025-10-13 09:48:38.000","2025-10-13 09:48:43.440",48600,48763,5.44,5.44,0,"2025-10-13 09:48:38"
A2_Assemble,488,"2025-10-13 09:48:44.000","2025-10-13 09:48:49.243",48700,48857,5.243,5.243,0,"2025-10-13 09:48:44"
A2_Assemble,489,"2025-10-13 09:48:50.000","2025-10-13 09:48:55.381",48800,48961,5.381,5.381,0,"2025-10-13 09:48:50"
A2_Assemble,490,"2025-10-13 09:48:56.000","2025-10-13 09:49:01.595",48900,49068,5.596,5.596,0,"2025-10-13 09:48:56"
A2_Assemble,491,"2025-10-13 09:49:02.000","2025-10-13 09:49:07.476",49000,49164,5.476,5.476,0,"2025-10-13 09:49:02"
A2_Assemble,492,"2025-10-13 09:49:08.000","2025-10-13 09:49:13.449",49100,49263,5.449,5.449,0,"2025-10-13 09:49:08"
A2_Assemble,493,"2025-10-13 09:49:14.000","2025-10-13 09:49:19.480",49200,49364,5.481,5.481,0,"2025-10-13 09:49:14"
A2_Assemble,494,"2025-10-13 09:49:20.000","2025-10-13 09:49:25.442",49300,49463,5.442,5.442,0,"2025-10-13 09:49:20"
A2_Assemble,495,"2025-10-13 09:49:26.000","2025-10-13 09:49:31.306",49400,49559,5.307,5.307,0,"2025-10-13 09:49:26"
A2_Assemble,496,"2025-10-13 09:49:32.000","2025-10-13 09:49:37.347",49500,49660,5.347,5.347,0,"2025-10-13 09:49:32"
A2_Assemble,497,"2025-10-13 09:49:38.000","2025-10-13 09:49:43.463",49600,49764,5.463,5.463,0,"2025-10-13 09:49:38"
A2_Assemble,498,"2025-10-13 09:49:44.000","2025-10-13 09:49:49.452",49700,49864,5.453,5.453,0,"2025-10-13 09:49:44"
A2_Assemble,499,"2025-10-13 09:49:50.000","2025-10-13 09:49:55.306",49800,49959,5.306,5.306,0,"2025-10-13 09:49:50"
A2_Assemble,500,"2025-10-13 09:49:56.000","2025-10-13 09:50:01.575",49900,50067,5.576,5.576,0,"2025-10-13 09:49:56"
B_Assemble,1,"2025-10-13 09:00:04.000","2025-10-13 09:00:09.700",0,171,5.7,5.7,0,"2025-10-13 09:00:04"
B_Assemble,2,"2025-10-13 09:00:10.000","2025-10-13 09:00:15.709",100,271,5.71,5.71,0,"2025-10-13 09:00:10"
B_Assemble,3,"2025-10-13 09:00:16.000","2025-10-13 09:00:21.613",200,368,5.613,5.613,0,"2025-10-13 09:00:16"
B_Assemble,4,"2025-10-13 09:00:22.000","2025-10-13 09:00:27.729",300,472,5.729,5.729,0,"2025-10-13 09:00:22"
B_Assemble,5,"2025-10-13 09:00:28.000","2025-10-13 09:00:33.552",400,567,5.553,5.553,0,"2025-10-13 09:00:28"
B_Assemble,6,"2025-10-13 09:00:34.000","2025-10-13 09:00:39.446",500,663,5.446,5.446,0,"2025-10-13 09:00:34"
B_Assemble,7,"2025-10-13 09:00:40.000","2025-10-13 09:00:45.486",600,765,5.487,5.487,0,"2025-10-13 09:00:40"
B_Assemble,8,"2025-10-13 09:00:46.000","2025-10-13 09:00:51.869",700,876,5.869,5.869,0,"2025-10-13 09:00:46"
B_Assemble,9,"2025-10-13 09:00:52.000","2025-10-13 09:00:57.542",800,966,5.542,5.542,0,"2025-10-13 09:00:52"
B_Assemble,10,"2025-10-13 09:00:58.000","2025-10-13 09:01:03.466",900,1064,5.467,5.467,0,"2025-10-13 09:00:58"
B_Assemble,11,"2025-10-13 09:01:04.000","2025-10-13 09:01:09.597",1000,1168,5.598,5.598,0,"2025-10-13 09:01:04"
B_Assemble,12,"2025-10-13 09:01:10.000","2025-10-13 09:01:15.728",1100,1272,5.728,5.728,0,"2025-10-13 09:01:10"
B_Assemble,13,"2025-10-13 09:01:16.000","2025-10-13 09:01:21.657",1200,1370,5.657,5.657,0,"2025-10-13 09:01:16"
B_Assemble,14,"2025-10-13 09:01:22.000","2025-10-13 09:01:27.604",1300,1468,5.604,5.604,0,"2025-10-13 09:01:22"
B_Assemble,15,"2025-10-13 09:01:28.000","2025-10-13 09:01:33.703",1400,1571,5.704,5.704,0,"2025-10-13 09:01:28"
B_Assemble,16,"2025-10-13 09:01:34.000","2025-10-13 09:01:39.607",1500,1668,5.607,5.607,0,"2025-10-13 09:01:34"
B_Assemble,17,"2025-10-13 09:01:40.000","2025-10-13 09:01:45.461",1600,1764,5.462,5.462,0,"2025-10-13 09:01:40"
B_Assemble,18,"2025-10-13 09:01:46.000","2025-10-13 09:01:51.501",1700,1865,5.501,5.501,0,"2025-10-13 09:01:46"
B_Assemble,19,"2025-10-13 09:01:52.000","2025-10-13 09:01:57.687",1800,1971,5.687,5.687,0,"2025-10-13 09:01:52"
B_Assemble,20,"2025-10-13 09:01:58.000","2025-10-13 09:02:03.437",1900,2063,5.437,5.437,0,"2025-10-13 09:01:58"
B_Assemble,21,"2025-10-13 09:02:04.000","2025-10-13 09:02:09.542",2000,2166,5.543,5.543,0,"2025-10-13 09:02:04"
B_Assemble,22,"2025-10-13 09:02:10.000","2025-10-13 09:02:15.681",2100,2270,5.681,5.681,0,"2025-10-13 09:02:10"
B_Assemble,23,"2025-10-13 09:02:16.000","2025-10-13 09:02:21.528",2200,2366,5.529,5.529,0,"2025-10-13 09:02:16"
B_Assemble,24,"2025-10-13 09:02:22.000","2025-10-13 09:02:27.739",2300,2472,5.739,5.739,0,"2025-10-13 09:02:22"
B_Assemble,25,"2025-10-13 09:02:28.000","2025-10-13 09:02:33.521",2400,2566,5.521,5.521,0,"2025-10-13 09:02:28"
B_Assemble,26,"2025-10-13 09:02:34.000","2025-10-13 09:02:39.508",2500,2665,5.508,5.508,0,"2025-10-13 09:02:34"
B_Assemble,27,"2025-10-13 09:02:40.000","2025-10-13 09:02:45.761",2600,2773,5.761,5.761,0,"2025-10-13 09:02:40"
B_Assemble,28,"2025-10-13 09:02:46.000","2025-10-13 09:02:51.434",2700,2863,5.434,5.434,0,"2025-10-13 09:02:46"
B_Assemble,29,"2025-10-13 09:02:52.000","2025-10-13 09:02:57.295",2800,2959,5.295,5.295,0,"2025-10-13 09:02:52"
B_Assemble,30,"2025-10-13 09:02:58.000","2025-10-13 09:03:03.499",2900,3065,5.499,5.499,0,"2025-10-13 09:02:58"
B_Assemble,31,"2025-10-13 09:03:04.000","2025-10-13 09:03:09.593",3000,3168,5.593,5.593,0,"2025-10-13 09:03:04"
B_Assemble,32,"2025-10-13 09:03:10.000","2025-10-13 09:03:15.605",3100,3268,5.605,5.605,0,"2025-10-13 09:03:10"
B_Assemble,33,"2025-10-13 09:03:16.000","2025-10-13 09:03:21.708",3200,3371,5.709,5.709,0,"2025-10-13 09:03:16"
B_Assemble,34,"2025-10-13 09:03:22.000","2025-10-13 09:03:27.596",3300,3468,5.596,5.596,0,"2025-10-13 09:03:22"
B_Assemble,35,"2025-10-13 09:03:28.000","2025-10-13 09:03:33.466",3400,3564,5.467,5.467,0,"2025-10-13 09:03:28"
B_Assemble,36,"2025-10-13 09:03:34.000","2025-10-13 09:03:39.551",3500,3667,5.552,5.552,0,"2025-10-13 09:03:34"
B_Assemble,37,"2025-10-13 09:03:40.000","2025-10-13 09:03:45.481",3600,3764,5.482,5.482,0,"2025-10-13 09:03:40"
B_Assemble,38,"2025-10-13 09:03:46.000","2025-10-13 09:03:51.517",3700,3866,5.517,5.517,0,"2025-10-13 09:03:46"
B_Assemble,39,"2025-10-13 09:03:52.000","2025-10-13 09:03:57.690",3800,3971,5.69,5.69,0,"2025-10-13 09:03:52"
B_Assemble,40,"2025-10-13 09:03:58.000","2025-10-13 09:04:03.594",3900,4068,5.594,5.594,0,"2025-10-13 09:03:58"
B_Assemble,41,"2025-10-13 09:04:04.000","2025-10-13 09:04:09.610",4000,4168,5.611,5.611,0,"2025-10-13 09:04:04"
B_Assemble,42,"2025-10-13 09:04:10.000","2025-10-13 09:04:15.798",4100,4274,5.799,5.799,0,"2025-10-13 09:04:10"
B_Assemble,43,"2025-10-13 09:04:16.000","2025-10-13 09:04:21.625",4200,4369,5.626,5.626,0,"2025-10-13 09:04:16"
B_Assemble,44,"2025-10-13 09:04:22.000","2025-10-13 09:04:27.460",4300,4464,5.461,5.461,0,"2025-10-13 09:04:22"
B_Assemble,45,"2025-10-13 09:04:28.000","2025-10-13 09:04:33.512",4400,4565,5.513,5.513,0,"2025-10-13 09:04:28"
B_Assemble,46,"2025-10-13 09:04:34.000","2025-10-13 09:04:39.606",4500,4668,5.607,5.607,0,"2025-10-13 09:04:34"
B_Assemble,47,"2025-10-13 09:04:40.000","2025-10-13 09:04:45.419",4600,4763,5.419,5.419,0,"2025-10-13 09:04:40"
B_Assemble,48,"2025-10-13 09:04:46.000","2025-10-13 09:04:51.732",4700,4872,5.733,5.733,0,"2025-10-13 09:04:46"
B_Assemble,49,"2025-10-13 09:04:52.000","2025-10-13 09:04:57.507",4800,4965,5.507,5.507,0,"2025-10-13 09:04:52"
B_Assemble,50,"2025-10-13 09:04:58.000","2025-10-13 09:05:03.456",4900,5064,5.456,5.456,0,"2025-10-13 09:04:58"
B_Assemble,51,"2025-10-13 09:05:04.000","2025-10-13 09:05:09.616",5000,5168,5.616,5.616,0,"2025-10-13 09:05:04"
B_Assemble,52,"2025-10-13 09:05:10.000","2025-10-13 09:05:15.805",5100,5274,5.805,5.805,0,"2025-10-13 09:05:10"
B_Assemble,53,"2025-10-13 09:05:16.000","2025-10-13 09:05:21.653",5200,5370,5.654,5.654,0,"2025-10-13 09:05:16"
B_Assemble,54,"2025-10-13 09:05:22.000","2025-10-13 09:05:27.739",5300,5472,5.74,5.74,0,"2025-10-13 09:05:22"
B_Assemble,55,"2025-10-13 09:05:28.000","2025-10-13 09:05:33.618",5400,5569,5.618,5.618,0,"2025-10-13 09:05:28"
B_Assemble,56,"2025-10-13 09:05:34.000","2025-10-13 09:05:39.551",5500,5667,5.552,5.552,0,"2025-10-13 09:05:34"
B_Assemble,57,"2025-10-13 09:05:40.000","2025-10-13 09:05:45.586",5600,5768,5.586,5.586,0,"2025-10-13 09:05:40"
B_Assemble,58,"2025-10-13 09:05:46.000","2025-10-13 09:05:51.637",5700,5869,5.637,5.637,0,"2025-10-13 09:05:46"
B_Assemble,59,"2025-10-13 09:05:52.000","2025-10-13 09:05:57.679",5800,5970,5.679,5.679,0,"2025-10-13 09:05:52"
B_Assemble,60,"2025-10-13 09:05:58.000","2025-10-13 09:06:03.485",5900,6065,5.486,5.486,0,"2025-10-13 09:05:58"
B_Assemble,61,"2025-10-13 09:06:04.000","2025-10-13 09:06:09.528",6000,6166,5.528,5.528,0,"2025-10-13 09:06:04"
B_Assemble,62,"2025-10-13 09:06:10.000","2025-10-13 09:06:15.724",6100,6272,5.724,5.724,0,"2025-10-13 09:06:10"
B_Assemble,63,"2025-10-13 09:06:16.000","2025-10-13 09:06:21.803",6200,6374,5.803,5.803,0,"2025-10-13 09:06:16"
B_Assemble,64,"2025-10-13 09:06:22.000","2025-10-13 09:06:27.810",6300,6474,5.81,5.81,0,"2025-10-13 09:06:22"
B_Assemble,65,"2025-10-13 09:06:28.000","2025-10-13 09:06:33.901",6400,6577,5.902,5.902,0,"2025-10-13 09:06:28"
B_Assemble,66,"2025-10-13 09:06:34.000","2025-10-13 09:06:39.764",6500,6673,5.764,5.764,0,"2025-10-13 09:06:34"
B_Assemble,67,"2025-10-13 09:06:40.000","2025-10-13 09:06:45.348",6600,6760,5.348,5.348,0,"2025-10-13 09:06:40"
B_Assemble,68,"2025-10-13 09:06:46.000","2025-10-13 09:06:51.741",6700,6872,5.742,5.742,0,"2025-10-13 09:06:46"
B_Assemble,69,"2025-10-13 09:06:52.000","2025-10-13 09:06:57.489",6800,6965,5.49,5.49,0,"2025-10-13 09:06:52"
B_Assemble,70,"2025-10-13 09:06:58.000","2025-10-13 09:07:03.671",6900,7070,5.672,5.672,0,"2025-10-13 09:06:58"
B_Assemble,71,"2025-10-13 09:07:04.000","2025-10-13 09:07:09.476",7000,7164,5.477,5.477,0,"2025-10-13 09:07:04"
B_Assemble,72,"2025-10-13 09:07:10.000","2025-10-13 09:07:15.638",7100,7269,5.638,5.638,0,"2025-10-13 09:07:10"
B_Assemble,73,"2025-10-13 09:07:16.000","2025-10-13 09:07:21.665",7200,7370,5.665,5.665,0,"2025-10-13 09:07:16"
B_Assemble,74,"2025-10-13 09:07:22.000","2025-10-13 09:07:27.683",7300,7471,5.684,5.684,0,"2025-10-13 09:07:22"
B_Assemble,75,"2025-10-13 09:07:28.000","2025-10-13 09:07:33.437",7400,7563,5.437,5.437,0,"2025-10-13 09:07:28"
B_Assemble,76,"2025-10-13 09:07:34.000","2025-10-13 09:07:39.678",7500,7670,5.678,5.678,0,"2025-10-13 09:07:34"
B_Assemble,77,"2025-10-13 09:07:40.000","2025-10-13 09:07:45.654",7600,7770,5.654,5.654,0,"2025-10-13 09:07:40"
B_Assemble,78,"2025-10-13 09:07:46.000","2025-10-13 09:07:51.498",7700,7865,5.499,5.499,0,"2025-10-13 09:07:46"
B_Assemble,79,"2025-10-13 09:07:52.000","2025-10-13 09:07:57.834",7800,7975,5.834,5.834,0,"2025-10-13 09:07:52"
B_Assemble,80,"2025-10-13 09:07:58.000","2025-10-13 09:08:03.645",7900,8069,5.645,5.645,0,"2025-10-13 09:07:58"
B_Assemble,81,"2025-10-13 09:08:04.000","2025-10-13 09:08:09.529",8000,8166,5.53,5.53,0,"2025-10-13 09:08:04"
B_Assemble,82,"2025-10-13 09:08:10.000","2025-10-13 09:08:15.563",8100,8267,5.564,5.564,0,"2025-10-13 09:08:10"
B_Assemble,83,"2025-10-13 09:08:16.000","2025-10-13 09:08:21.689",8200,8371,5.689,5.689,0,"2025-10-13 09:08:16"
B_Assemble,84,"2025-10-13 09:08:22.000","2025-10-13 09:08:27.458",8300,8464,5.458,5.458,0,"2025-10-13 09:08:22"
B_Assemble,85,"2025-10-13 09:08:28.000","2025-10-13 09:08:33.433",8400,8563,5.434,5.434,0,"2025-10-13 09:08:28"
B_Assemble,86,"2025-10-13 09:08:34.000","2025-10-13 09:08:39.649",8500,8669,5.649,5.649,0,"2025-10-13 09:08:34"
B_Assemble,87,"2025-10-13 09:08:40.000","2025-10-13 09:08:45.471",8600,8764,5.471,5.471,0,"2025-10-13 09:08:40"
B_Assemble,88,"2025-10-13 09:08:46.000","2025-10-13 09:08:51.924",8700,8878,5.925,5.925,0,"2025-10-13 09:08:46"
B_Assemble,89,"2025-10-13 09:08:52.000","2025-10-13 09:08:57.705",8800,8971,5.706,5.706,0,"2025-10-13 09:08:52"
B_Assemble,90,"2025-10-13 09:08:58.000","2025-10-13 09:09:03.714",8900,9071,5.714,5.714,0,"2025-10-13 09:08:58"
B_Assemble,91,"2025-10-13 09:09:04.000","2025-10-13 09:09:09.731",9000,9172,5.731,5.731,0,"2025-10-13 09:09:04"
B_Assemble,92,"2025-10-13 09:09:10.000","2025-10-13 09:09:15.616",9100,9268,5.616,5.616,0,"2025-10-13 09:09:10"
B_Assemble,93,"2025-10-13 09:09:16.000","2025-10-13 09:09:21.491",9200,9365,5.491,5.491,0,"2025-10-13 09:09:16"
B_Assemble,94,"2025-10-13 09:09:22.000","2025-10-13 09:09:27.519",9300,9466,5.52,5.52,0,"2025-10-13 09:09:22"
B_Assemble,95,"2025-10-13 09:09:28.000","2025-10-13 09:09:33.702",9400,9571,5.703,5.703,0,"2025-10-13 09:09:28"
B_Assemble,96,"2025-10-13 09:09:34.000","2025-10-13 09:09:39.528",9500,9666,5.528,5.528,0,"2025-10-13 09:09:34"
B_Assemble,97,"2025-10-13 09:09:40.000","2025-10-13 09:09:45.453",9600,9764,5.454,5.454,0,"2025-10-13 09:09:40"
B_Assemble,98,"2025-10-13 09:09:46.000","2025-10-13 09:09:51.702",9700,9871,5.702,5.702,0,"2025-10-13 09:09:46"
B_Assemble,99,"2025-10-13 09:09:52.000","2025-10-13 09:09:57.791",9800,9974,5.791,5.791,0,"2025-10-13 09:09:52"
B_Assemble,100,"2025-10-13 09:09:58.000","2025-10-13 09:10:03.456",9900,10064,5.457,5.457,0,"2025-10-13 09:09:58"
B_Assemble,101,"2025-10-13 09:10:04.000","2025-10-13 09:10:09.675",10000,10170,5.675,5.675,0,"2025-10-13 09:10:04"
B_Assemble,102,"2025-10-13 09:10:10.000","2025-10-13 09:10:15.623",10100,10269,5.623,5.623,0,"2025-10-13 09:10:10"
B_Assemble,103,"2025-10-13 09:10:16.000","2025-10-13 09:10:21.691",10200,10371,5.691,5.691,0,"2025-10-13 09:10:16"
B_Assemble,104,"2025-10-13 09:10:22.000","2025-10-13 09:10:27.624",10300,10469,5.625,5.625,0,"2025-10-13 09:10:22"
B_Assemble,105,"2025-10-13 09:10:28.000","2025-10-13 09:10:33.664",10400,10570,5.664,5.664,0,"2025-10-13 09:10:28"
B_Assemble,106,"2025-10-13 09:10:34.000","2025-10-13 09:10:39.636",10500,10669,5.637,5.637,0,"2025-10-13 09:10:34"
B_Assemble,107,"2025-10-13 09:10:40.000","2025-10-13 09:10:45.742",10600,10772,5.743,5.743,0,"2025-10-13 09:10:40"
B_Assemble,108,"2025-10-13 09:10:46.000","2025-10-13 09:10:51.657",10700,10870,5.657,5.657,0,"2025-10-13 09:10:46"
B_Assemble,109,"2025-10-13 09:10:52.000","2025-10-13 09:10:57.556",10800,10967,5.556,5.556,0,"2025-10-13 09:10:52"
B_Assemble,110,"2025-10-13 09:10:58.000","2025-10-13 09:11:03.355",10900,11061,5.356,5.356,0,"2025-10-13 09:10:58"
B_Assemble,111,"2025-10-13 09:11:04.000","2025-10-13 09:11:09.645",11000,11169,5.645,5.645,0,"2025-10-13 09:11:04"
B_Assemble,112,"2025-10-13 09:11:10.000","2025-10-13 09:11:15.535",11100,11266,5.535,5.535,0,"2025-10-13 09:11:10"
B_Assemble,113,"2025-10-13 09:11:16.000","2025-10-13 09:11:21.488",11200,11365,5.489,5.489,0,"2025-10-13 09:11:16"
B_Assemble,114,"2025-10-13 09:11:22.000","2025-10-13 09:11:27.520",11300,11466,5.521,5.521,0,"2025-10-13 09:11:22"
B_Assemble,115,"2025-10-13 09:11:28.000","2025-10-13 09:11:33.662",11400,11570,5.662,5.662,0,"2025-10-13 09:11:28"
B_Assemble,116,"2025-10-13 09:11:34.000","2025-10-13 09:11:39.801",11500,11674,5.802,5.802,0,"2025-10-13 09:11:34"
B_Assemble,117,"2025-10-13 09:11:40.000","2025-10-13 09:11:45.785",11600,11774,5.786,5.786,0,"2025-10-13 09:11:40"
B_Assemble,118,"2025-10-13 09:11:46.000","2025-10-13 09:11:51.807",11700,11874,5.808,5.808,0,"2025-10-13 09:11:46"
B_Assemble,119,"2025-10-13 09:11:52.000","2025-10-13 09:11:57.650",11800,11970,5.651,5.651,0,"2025-10-13 09:11:52"
B_Assemble,120,"2025-10-13 09:11:58.000","2025-10-13 09:12:03.541",11900,12066,5.541,5.541,0,"2025-10-13 09:11:58"
B_Assemble,121,"2025-10-13 09:12:04.000","2025-10-13 09:12:09.561",12000,12167,5.562,5.562,0,"2025-10-13 09:12:04"
B_Assemble,122,"2025-10-13 09:12:10.000","2025-10-13 09:12:15.571",12100,12267,5.571,5.571,0,"2025-10-13 09:12:10"
B_Assemble,123,"2025-10-13 09:12:16.000","2025-10-13 09:12:21.672",12200,12370,5.672,5.672,0,"2025-10-13 09:12:16"
B_Assemble,124,"2025-10-13 09:12:22.000","2025-10-13 09:12:27.580",12300,12467,5.581,5.581,0,"2025-10-13 09:12:22"
B_Assemble,125,"2025-10-13 09:12:28.000","2025-10-13 09:12:33.605",12400,12568,5.606,5.606,0,"2025-10-13 09:12:28"
